211,Alabama,1,1996,Jul,87.69,73.33
212,Alabama,1,1996,Aug,86.87,74.41
213,Alabama,1,1996,Sep,81.57,65.86
214,Alabama,1,1996,Oct,73.85,54.48
215,Alabama,1,1996,Nov,61.67,43.99
216,Alabama,1,1996,Dec,58.47,39.84
217,Alabama,1,1997,Jan,53.96,37.04
218,Alabama,1,1997,Feb,59.38,42.61
219,Alabama,1,1997,Mar,69.93,49.88
220,Alabama,1,1997,Apr,68.52,48.43
221,Alabama,1,1997,May,76.16,58.36
222,Alabama,1,1997,Jun,81.04,68.98
223,Alabama,1,1997,Jul,87.88,75.8
224,Alabama,1,1997,Aug,86.22,72.84
225,Alabama,1,1997,Sep,84.14,67.67
226,Alabama,1,1997,Oct,72.32,54.29
227,Alabama,1,1997,Nov,58.95,43.36
228,Alabama,1,1997,Dec,52.55,38
229,Alabama,1,1998,Jan,56.41,40.8
230,Alabama,1,1998,Feb,56.75,42.12
231,Alabama,1,1998,Mar,61.84,44.44
232,Alabama,1,1998,Apr,71.04,52.6
233,Alabama,1,1998,May,83.78,65.42
234,Alabama,1,1998,Jun,89.68,72.49
235,Alabama,1,1998,Jul,89.19,76.65
236,Alabama,1,1998,Aug,89.17,74.09
237,Alabama,1,1998,Sep,86.73,68.98
238,Alabama,1,1998,Oct,78.05,57.48
239,Alabama,1,1998,Nov,68.48,50.37
240,Alabama,1,1998,Dec,60.07,43.99
241,Alabama,1,1999,Jan,59.24,39.46
242,Alabama,1,1999,Feb,62.48,42.21
243,Alabama,1,1999,Mar,61.26,40.71
244,Alabama,1,1999,Apr,76.51,56.4
245,Alabama,1,1999,May,79.65,61.03
246,Alabama,1,1999,Jun,84.61,70.31
247,Alabama,1,1999,Jul,88.15,75.31
248,Alabama,1,1999,Aug,91.29,73.7
249,Alabama,1,1999,Sep,83.97,62.51
250,Alabama,1,1999,Oct,75.58,53.15
251,Alabama,1,1999,Nov,67.91,45.63
252,Alabama,1,1999,Dec,57.35,36.5
253,Alabama,1,2000,Jan,54.11,36.18
254,Alabama,1,2000,Feb,64.26,40.96
255,Alabama,1,2000,Mar,70.25,48.18
256,Alabama,1,2000,Apr,71.36,49.97
257,Alabama,1,2000,May,84.36,63.72
258,Alabama,1,2000,Jun,87.57,69.39
259,Alabama,1,2000,Jul,93.44,74.22
260,Alabama,1,2000,Aug,94.87,74.02
261,Alabama,1,2000,Sep,85.61,65.48
262,Alabama,1,2000,Oct,80.13,54.47
263,Alabama,1,2000,Nov,62.36,44.55
264,Alabama,1,2000,Dec,48.91,30.91
265,Alabama,1,2001,Jan,50.04,32.83
266,Alabama,1,2001,Feb,62.91,43.06
267,Alabama,1,2001,Mar,59.42,41.94
268,Alabama,1,2001,Apr,74.71,54.65
269,Alabama,1,2001,May,79.84,62.14
270,Alabama,1,2001,Jun,83.84,69.61
271,Alabama,1,2001,Jul,87.79,73.98
272,Alabama,1,2001,Aug,87.11,73.56
273,Alabama,1,2001,Sep,80.6,64.77
274,Alabama,1,2001,Oct,71.89,49.87
275,Alabama,1,2001,Nov,70.73,49.03
276,Alabama,1,2001,Dec,59.7,42.04
277,Alabama,1,2002,Jan,57.35,38.6
278,Alabama,1,2002,Feb,55.16,35.42
279,Alabama,1,2002,Mar,65.98,43.15
280,Alabama,1,2002,Apr,75.66,56.76
281,Alabama,1,2002,May,80.19,60.8
282,Alabama,1,2002,Jun,85.48,70.56
283,Alabama,1,2002,Jul,88.52,75.8
284,Alabama,1,2002,Aug,88.85,74.87
285,Alabama,1,2002,Sep,85.82,71.04
286,Alabama,1,2002,Oct,76.35,62.55
287,Alabama,1,2002,Nov,60.57,42.85
288,Alabama,1,2002,Dec,55.28,37.45
289,Alabama,1,2003,Jan,49.86,30.68
290,Alabama,1,2003,Feb,58.42,39.62
291,Alabama,1,2003,Mar,68.32,49.37
292,Alabama,1,2003,Apr,74.26,53.67
293,Alabama,1,2003,May,80.99,64.4
294,Alabama,1,2003,Jun,83.77,69.62
295,Alabama,1,2003,Jul,85.67,73.46
296,Alabama,1,2003,Aug,86.98,75.61
297,Alabama,1,2003,Sep,81.86,64.7
298,Alabama,1,2003,Oct,74.63,55.18
299,Alabama,1,2003,Nov,69.27,48.27
300,Alabama,1,2003,Dec,54.71,34.03
301,Alabama,1,2004,Jan,54.96,35.49
302,Alabama,1,2004,Feb,55.14,38.55
303,Alabama,1,2004,Mar,68.85,47.37
304,Alabama,1,2004,Apr,72.25,50.3
305,Alabama,1,2004,May,82.13,64.74
306,Alabama,1,2004,Jun,85.02,72.41
307,Alabama,1,2004,Jul,88.98,74.37
308,Alabama,1,2004,Aug,86.48,70.52
309,Alabama,1,2004,Sep,82.85,66.11
310,Alabama,1,2004,Oct,79.28,62.42
311,Alabama,1,2004,Nov,67.05,49.87
312,Alabama,1,2004,Dec,55.5,35.91
313,Alabama,1,2005,Jan,59.25,40.16
314,Alabama,1,2005,Feb,60.99,42.74
315,Alabama,1,2005,Mar,63.44,43.9
316,Alabama,1,2005,Apr,70.8,50.32
317,Alabama,1,2005,May,77.98,59.51
318,Alabama,1,2005,Jun,84.74,70.23
319,Alabama,1,2005,Jul,88.49,75.72
320,Alabama,1,2005,Aug,88.34,76.14
321,Alabama,1,2005,Sep,86.67,68.54
322,Alabama,1,2005,Oct,74.62,54.56
323,Alabama,1,2005,Nov,67.24,46.02
324,Alabama,1,2005,Dec,54.19,34.62
325,Alabama,1,2006,Jan,61.89,41.72
326,Alabama,1,2006,Feb,56.03,37.26
327,Alabama,1,2006,Mar,65.65,44.42
328,Alabama,1,2006,Apr,77.94,56.07
329,Alabama,1,2006,May,81.21,62.11
330,Alabama,1,2006,Jun,88.04,69.1
331,Alabama,1,2006,Jul,91.64,74.53
332,Alabama,1,2006,Aug,92.4,76.7
333,Alabama,1,2006,Sep,85.26,65.28
334,Alabama,1,2006,Oct,75.26,52.67
335,Alabama,1,2006,Nov,65.24,43.27
336,Alabama,1,2006,Dec,61.52,39.86
337,Alabama,1,2007,Jan,57.08,38.27
338,Alabama,1,2007,Feb,56.24,35.33
339,Alabama,1,2007,Mar,72.69,49.44
340,Alabama,1,2007,Apr,71.07,49.23
341,Alabama,1,2007,May,83.88,61.03
342,Alabama,1,2007,Jun,91.43,70.17
343,Alabama,1,2007,Jul,90.18,74.07
344,Alabama,1,2007,Aug,97.21,77.5
345,Alabama,1,2007,Sep,88.86,68.33
346,Alabama,1,2007,Oct,79.77,57.59
347,Alabama,1,2007,Nov,66.9,43.07
348,Alabama,1,2007,Dec,63.47,43.01
349,Alabama,1,2008,Jan,53.12,33.55
350,Alabama,1,2008,Feb,61.2,38.71
351,Alabama,1,2008,Mar,66.91,43.07
352,Alabama,1,2008,Apr,74.01,53.04
353,Alabama,1,2008,May,81.57,60.74
354,Alabama,1,2008,Jun,88.64,70.96
355,Alabama,1,2008,Jul,90.37,73.33
356,Alabama,1,2008,Aug,88,71.95
357,Alabama,1,2008,Sep,85.23,66.46
358,Alabama,1,2008,Oct,73.68,52.62
359,Alabama,1,2008,Nov,62.21,40.47
360,Alabama,1,2008,Dec,59.16,40.59
361,Alabama,1,2009,Jan,55.23,35.5
362,Alabama,1,2009,Feb,59.29,35.98
363,Alabama,1,2009,Mar,67.39,47.02
364,Alabama,1,2009,Apr,72.47,51.49
365,Alabama,1,2009,May,80.06,63.69
366,Alabama,1,2009,Jun,91.48,71.73
367,Alabama,1,2009,Jul,92.18,71.35
