1357,Ohio,39,2006,61.4,45.54
1358,Oklahoma,40,2006,76.3,52.49
1359,Oregon,41,2006,56.96,40.46
1360,Pennsylvania,42,2006,58.46,43.17
1361,Rhode Island,44,2006,58.73,44.85
1362,South Carolina,45,2006,73.96,55.77
1363,South Dakota,46,2006,60.66,41.56
1364,Tennessee,47,2006,69.28,51.2
1365,Texas,48,2006,81.06,58.08
1366,Utah,49,2006,58.5,41.89
1367,Vermont,50,2006,51.93,39.35
1368,Virginia,51,2006,66.01,48.55
1369,Washington,53,2006,56.26,40.89
1370,West Virginia,54,2006,61.73,45.67
1371,Wisconsin,55,2006,54.61,38.52
1372,Wyoming,56,2006,52.97,35.63
1373,Alabama,1,2007,76.7,55.73
1374,Arizona,4,2007,72.72,52.8
1375,Arkansas,5,2007,73.29,54.22
1376,California,6,2007,69.8,49.08
1377,Colorado,8,2007,56.59,37.53
1378,Connecticut,9,2007,57.61,42.7
1379,Delaware,10,2007,63.74,49.82
1380,District of Columbia,11,2007,66.24,47.89
1381,Florida,12,2007,81.11,64.46
1382,Georgia,13,2007,76.64,56.44
1383,Idaho,16,2007,54.14,37
1384,Illinois,17,2007,64,45.49
1385,Indiana,18,2007,63.26,45.84
1386,Iowa,19,2007,59.11,40.83
1387,Kansas,20,2007,66.5,46.72
1388,Kentucky,21,2007,68.36,49.47
1389,Louisiana,22,2007,77.68,59.42
1390,Maine,23,2007,48.95,34.12
1391,Maryland,24,2007,63.6,47.79
1392,Massachusetts,25,2007,55.62,41.12
1393,Michigan,26,2007,54.77,40.45
1394,Minnesota,27,2007,53.2,34.78
1395,Mississippi,28,2007,76.79,56.59
1396,Missouri,29,2007,66.58,47.74
1397,Montana,30,2007,54,36.67
1398,Nebraska,31,2007,61.93,42.38
1399,Nevada,32,2007,60.96,42.72
1400,New Hampshire,33,2007,51.09,36.91
1401,New Jersey,34,2007,61.32,45.6
1402,New Mexico,35,2007,66.81,47.43
1403,New York,36,2007,53.46,39.33
1404,North Carolina,37,2007,70.8,51.97
1405,North Dakota,38,2007,53.65,34.86
1406,Ohio,39,2007,61.55,44.45
1407,Oklahoma,40,2007,70.87,51.75
1408,Oregon,41,2007,56.68,39.97
1409,Pennsylvania,42,2007,57.74,41.81
1410,Rhode Island,44,2007,58.37,42.32
1411,South Carolina,45,2007,75.17,55.63
1412,South Dakota,46,2007,58.8,39.67
1413,Tennessee,47,2007,71.32,51.9
1414,Texas,48,2007,76.91,57.11
1415,Utah,49,2007,59.63,42.21
1416,Vermont,50,2007,50.17,36.12
1417,Virginia,51,2007,66.69,48.44
1418,Washington,53,2007,54.98,40
1419,West Virginia,54,2007,62.37,45.46
1420,Wisconsin,55,2007,54.3,37.15
1421,Wyoming,56,2007,53.33,35.77
1422,Alabama,1,2008,73.7,53.83
1423,Arizona,4,2008,71.37,51.67
1424,Arkansas,5,2008,70.97,51.41
1425,California,6,2008,69.66,49
1426,Colorado,8,2008,55.95,36.22
1427,Connecticut,9,2008,57.58,43.23
1428,Delaware,10,2008,63.52,49.57
1429,District of Columbia,11,2008,65,47.52
1430,Florida,12,2008,79.52,62.84
1431,Georgia,13,2008,74.04,54.67
1432,Idaho,16,2008,51.73,34.54
1433,Illinois,17,2008,60.21,42.92
1434,Indiana,18,2008,60.26,43.63
1435,Iowa,19,2008,55.51,37.88
1436,Kansas,20,2008,65.68,45.01
1437,Kentucky,21,2008,65.11,46.86
1438,Louisiana,22,2008,77.39,57.69
1439,Maine,23,2008,49.97,35.57
1440,Maryland,24,2008,62.71,47.31
1441,Massachusetts,25,2008,55.68,41.79
1442,Michigan,26,2008,52.3,38.45
1443,Minnesota,27,2008,49.82,31.74
1444,Mississippi,28,2008,74.37,54.46
1445,Missouri,29,2008,63.16,45.25
1446,Montana,30,2008,51.93,34.73
1447,Nebraska,31,2008,59.71,40.11
1448,Nevada,32,2008,59.87,41.5
1449,New Hampshire,33,2008,51.65,37.68
1450,New Jersey,34,2008,61.31,45.54
1451,New Mexico,35,2008,66.06,45.79
1452,New York,36,2008,53.09,39.18
1453,North Carolina,37,2008,69.22,50.78
1454,North Dakota,38,2008,50.91,32.25
1455,Ohio,39,2008,59.22,42.81
1456,Oklahoma,40,2008,71.91,49.92
1457,Oregon,41,2008,55.59,38.69
1458,Pennsylvania,42,2008,56.89,41.15
1459,Rhode Island,44,2008,58.11,43.28
1460,South Carolina,45,2008,72.93,54.07
1461,South Dakota,46,2008,55.79,36.95
1462,Tennessee,47,2008,67.97,49.32
1463,Texas,48,2008,78.99,55.97
1464,Utah,49,2008,57.36,39.96
1465,Vermont,50,2008,50.67,36.94
1466,Virginia,51,2008,65.77,47.31
1467,Washington,53,2008,54,38.61
1468,West Virginia,54,2008,60.37,43.86
1469,Wisconsin,55,2008,51.22,34.15
1470,Wyoming,56,2008,50.79,33.34
1471,Alabama,1,2009,75.09,54.83
1472,Arizona,4,2009,73.07,51.95
1473,Arkansas,5,2009,72.47,52.11
1474,California,6,2009,69.82,48.89
1475,Colorado,8,2009,56.23,36.64
1476,Connecticut,9,2009,56.48,42.55
1477,Delaware,10,2009,61.93,49.21
1478,District of Columbia,11,2009,63.9,47.37
1479,Florida,12,2009,82.09,62.79
1480,Georgia,13,2009,75.51,55.74
1481,Idaho,16,2009,51.87,35.1
1482,Illinois,17,2009,60.5,43.88
1483,Indiana,18,2009,60.51,44.48
1484,Iowa,19,2009,57.4,39.29
1485,Kansas,20,2009,66.75,45.36
1486,Kentucky,21,2009,64.21,47.7
1487,Louisiana,22,2009,79.64,58.15
1488,Maine,23,2009,49.4,35.19
1489,Maryland,24,2009,61.65,47.15
1490,Massachusetts,25,2009,54.68,40.93
1491,Michigan,26,2009,52.18,38.15
1492,Minnesota,27,2009,51.1,33.28
1493,Mississippi,28,2009,76.09,55.16
1494,Missouri,29,2009,63.59,45.76
1495,Montana,30,2009,51.75,34.45
1496,Nebraska,31,2009,60.52,40.26
1497,Nevada,32,2009,59.64,41.87
1498,New Hampshire,33,2009,50.89,36.94
1499,New Jersey,34,2009,59.78,45.44
1500,New Mexico,35,2009,68.22,46.75
1501,New York,36,2009,52.7,38.84
1502,North Carolina,37,2009,69.29,51.33
1503,North Dakota,38,2009,50.36,32.25
1504,Ohio,39,2009,59.42,43.4
1505,Oklahoma,40,2009,73.92,50.78
1506,Oregon,41,2009,56.72,39.45
1507,Pennsylvania,42,2009,56.55,41.36
1508,Rhode Island,44,2009,56.69,42.58
1509,South Carolina,45,2009,74.28,54.98
1510,South Dakota,46,2009,55.88,37.24
1511,Tennessee,47,2009,67.53,50
1512,Texas,48,2009,80.88,56.95
1513,Utah,49,2009,57.52,40.62
1514,Vermont,50,2009,50.25,36.5
1515,Virginia,51,2009,64.35,47.36
1516,Washington,53,2009,55.38,39.25
1517,West Virginia,54,2009,59.69,44.27
1518,Wisconsin,55,2009,52.71,35.41
1519,Wyoming,56,2009,50.78,33.62
1520,Alabama,1,2010,73.19,53.53
1521,Arizona,4,2010,71.66,51.89
1522,Arkansas,5,2010,73.01,52.88
1523,California,6,2010,67.74,48.58
1524,Colorado,8,2010,57.48,37.27
1525,Connecticut,9,2010,58.8,43.96
1526,Delaware,10,2010,63.2,49.26
1527,District of Columbia,11,2010,65.37,47.29
1528,Florida,12,2010,78.72,60.54
1529,Georgia,13,2010,73.65,54.14
1530,Idaho,16,2010,52.47,35.88
1531,Illinois,17,2010,63.56,45.13
1532,Indiana,18,2010,63.62,45.55
1533,Iowa,19,2010,58.8,40.23
1534,Kansas,20,2010,68.84,46.84
1535,Kentucky,21,2010,65.85,48.4
1536,Louisiana,22,2010,78.47,57.2
1537,Maine,23,2010,51.75,38.43
1538,Maryland,24,2010,63.12,47.28
1539,Massachusetts,25,2010,57.08,42.99
1540,Michigan,26,2010,55.46,41.34
1541,Minnesota,27,2010,53.82,35.16
1542,Mississippi,28,2010,74.77,54.47
1543,Missouri,29,2010,66.13,46.97
1544,Montana,30,2010,52.2,35.29
1545,Nebraska,31,2010,62.47,41.56
1546,Nevada,32,2010,59.2,41.8
1547,New Hampshire,33,2010,53.1,39.52
1548,New Jersey,34,2010,61.91,45.63
1549,New Mexico,35,2010,67.07,46.6
1550,New York,36,2010,54.58,40.61
1551,North Carolina,37,2010,68.39,50.4
1552,North Dakota,38,2010,52.9,34.64
1553,Ohio,39,2010,61.8,44.4
1554,Oklahoma,40,2010,73.54,51.49
1555,Oregon,41,2010,55.95,39.95
1556,Pennsylvania,42,2010,58.4,42.02
1557,Rhode Island,44,2010,59.43,44.22
1558,South Carolina,45,2010,72.86,53.62
1559,South Dakota,46,2010,57.76,38.54
1560,Tennessee,47,2010,67.58,50.24
1561,Texas,48,2010,78.65,56.03
1562,Utah,49,2010,57.31,40.61
1563,Vermont,50,2010,51.98,38.74
1564,Virginia,51,2010,65.1,47.24
1565,Washington,53,2010,55.05,40.3
1566,West Virginia,54,2010,61.15,44.61
1567,Wisconsin,55,2010,55.3,37.65
1568,Wyoming,56,2010,52.4,34.58
1569,Alabama,1,2011,76.75,54.37
1570,Arizona,4,2011,71.69,51.22
1571,Arkansas,5,2011,76.04,53.18
1572,California,6,2011,67.43,47.85
1573,Colorado,8,2011,57.23,36.75
1574,Connecticut,9,2011,58.48,44.09
1575,Delaware,10,2011,64.07,50.36
1576,District of Columbia,11,2011,66.27,48.65
1577,Florida,12,2011,82.15,62.92
1578,Georgia,13,2011,77.2,55.53
1579,Idaho,16,2011,51.7,35.05
1580,Illinois,17,2011,64.39,45.35
1581,Indiana,18,2011,63.26,45.9
1582,Iowa,19,2011,60.84,40.69
1583,Kansas,20,2011,70.82,46.61
1584,Kentucky,21,2011,66.56,49
1585,Louisiana,22,2011,81.53,57.45
1586,Maine,23,2011,50.76,36.69
1587,Maryland,24,2011,63.86,48.44
1588,Massachusetts,25,2011,56.74,42.74
1589,Michigan,26,2011,53.92,39.85
1590,Minnesota,27,2011,53.29,34.3
1591,Mississippi,28,2011,78.08,54.88
1592,Missouri,29,2011,68.19,47.23
1593,Montana,30,2011,51.69,34.74
1594,Nebraska,31,2011,63.53,41.45
1595,Nevada,32,2011,58.38,40.7
1596,New Hampshire,33,2011,52.83,38.91
1597,New Jersey,34,2011,61.91,46.58
1598,New Mexico,35,2011,68,46.32
1599,New York,36,2011,54.72,40.71
1600,North Carolina,37,2011,70.98,51.74
1601,North Dakota,38,2011,52.56,33.86
1602,Ohio,39,2011,61.3,45.01
1603,Oklahoma,40,2011,77.1,51.89
1604,Oregon,41,2011,55.19,38.86
1605,Pennsylvania,42,2011,58.66,42.84
1606,Rhode Island,44,2011,58.79,44.28
1607,South Carolina,45,2011,75.69,54.94
1608,South Dakota,46,2011,58.5,38.58
1609,Tennessee,47,2011,69.49,50.92
1610,Texas,48,2011,82.45,56.88
1611,Utah,49,2011,56.96,40.19
1612,Vermont,50,2011,51.96,38.29
1613,Virginia,51,2011,67.59,48.77
1614,Washington,53,2011,53.71,38.64
1615,West Virginia,54,2011,62.75,45.89
1616,Wisconsin,55,2011,54.29,36.89
1617,Wyoming,56,2011,51.55,34
